tweet_id,tweet,emotion
29-08-2019 21:44,b'@discoque5 Why be good when you can be GREAT\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f this team settles and doesn\xe2\x80\x99t go for it that\xe2\x80\x99s why we\xe2\x80\x99re MEDIOCRE\xe2\x80\xa6 https://t.co/csUxx68fSl',not relevant
29-08-2019 21:41,b'@realDonaldTrump I am shocked by the corruption train that continues to steam past us ordinary citizens.\n#sad',sad
29-08-2019 21:39,b'NEW TRACK IT OUT!! CHECK IT OUT! https://t.co/ET7twWtBzw :thumbsup::skin-tone-1:  #soundcloudartist #soundcloudmusic #soundcloud #sad #music',no code
29-08-2019 21:38,"b'Y\xe2\x80\x99all \xf0\x9f\xa5\xba\xf0\x9f\x98\xad @ChickfilA did something I couldn\xe2\x80\x99t believe....\n ... they messed up my order, I told them no pickles and t\xe2\x80\xa6 https://t.co/7tDndTvdwb'",not relevant
29-08-2019 21:37,b'@KokomoPolice \n@DenverPolice\n@angrydrywaller\n@AlexHouton\nhttps://t.co/x2qTYeniN6\nFor your #Reaction and\xe2\x80\xa6 https://t.co/4NYEeVp3hF',no code
29-08-2019 21:34,b'@DeannaDeanna061 @QMEUP2 @Comey #Sad right???\xf0\x9f\x98\xa5',not relevant
29-08-2019 21:34,"b""RT @PeterBe1130: As you might know I write Peter's tweets with him. Sobering moment of the day: moments after tweeting this, Peter had forg\xe2\x80\xa6""",no code
29-08-2019 21:32,b'RT @The53rdRegiment: Thank you Mr. Jordan. Americans deserve justice of elites corrupting our system. @Comey failed all of us as he now fla\xe2\x80\xa6',sad
29-08-2019 21:32,b'@realDonaldTrump That is NOT new wall ..... that\xe2\x80\x99s @BarackObama wall that you painted over #sad',sad
29-08-2019 21:31,b'Thank you Mr. Jordan. Americans deserve justice of elites corrupting our system. @Comey failed all of us as he now\xe2\x80\xa6 https://t.co/E8WCvztEts',sad
29-08-2019 21:31,"b'RT @The53rdRegiment: @Comey continues to demonstrate his elitism, inability to take responsibility and why he failed as a leaders. #Sad #BR\xe2\x80\xa6'",sad
29-08-2019 21:28,b'@realDonaldTrump @FrankelJeremy Not even a slap on the wrist. #Sad',sad
29-08-2019 21:28,b'Some of these celebrities have all the money in the world and still don\xe2\x80\x99t know how to dress #sad',sad
29-08-2019 21:28,b'@LindseyGrahamSC and @Jim_Jordan are Corrupt Pathological Liars\xf0\x9f\x91\xba How much\xf0\x9f\x92\xb0 is the DOj IG paying the Trump Hotel for\xe2\x80\xa6 https://t.co/xF3cqkMyOC',not relevant
29-08-2019 21:26,b'Hey @Utomik what happend to all the Star Wars games that you had? :O #sad',no code
29-08-2019 21:25,b'RT @xerlmao: Fell in love with the wrong person #moodedits #heartbreak #sadness #sad #love #depressed #depression #alone #quotes #mood #bro\xe2\x80\xa6',sad
29-08-2019 21:23,"b""She should be fucking ashamed of herself as a mother and an adult can't believe I just watched this disguting act o\xe2\x80\xa6 https://t.co/cfTPXdcNTi""",sad
29-08-2019 21:23,b'@mrctv @AOC You guys are really bad this #Sad',sad
29-08-2019 21:21,b'@realDonaldTrump You\xe2\x80\x99ve never developed beyond the intellect of an 8 year-old brat. #SAD. Nobody\xe2\x80\x99s buying your half\xe2\x80\xa6 https://t.co/1OYIHVAMXk',not relevant
29-08-2019 21:18,b'RT @hilton_philip: @RoaneTy @GretaThunberg Yes it is so #SADSTORY #sad the #polarbear and #wildlife are suffering #ClimateWeekNYC #ClimateE\xe2\x80\xa6',sad
29-08-2019 21:18,"b'@SebGorka @Comey @charliekirk11 @TPUSA @GrahamAllen_1 @Jkylebass @BorisEP Wow, a #DamningRebuke \xe2\x80\xbc\xef\xb8\x8fJustice is not bl\xe2\x80\xa6 https://t.co/KQAk8uFVdP'",no code
29-08-2019 21:18,"b""RT @tkaz99: @Goss30Goss @realDonaldTrump Any closer and she'd be behind him! #Sad #DerangedDonald https://t.co/n6Fb3eWWh7""",not relevant
29-08-2019 21:17,b'I wish i could turn of my feelings sometimes. \n#feelings #sad #alone #depressed  #alone',sad
29-08-2019 21:17,b'@zerozzyzzz No Helia now.   \xf0\x9f\x98\xa5  #Sad',not relevant
29-08-2019 21:16,"b'Why Does God Hate There? And, where is there? You get one Guess as another #Hurricane smites thee. And, we pay for\xe2\x80\xa6 https://t.co/BD5lj0D9Hr'",no code
29-08-2019 21:15,b'RT @BetteMidler: #Trump is having fun fucking with  us w/his ridiculous #Greenland BS.  The shocking part is WE pay attention as if it were\xe2\x80\xa6',sad
29-08-2019 21:14,"b'@imMAK02 @Twitter @kavita_krishnan But Qut Contrary to this, 2hurt the People (Particularly Minorities) sentiments\xe2\x80\xa6 https://t.co/70TrBnRMbC'",sad
29-08-2019 21:13,"b'I just scanned through the feed of a few ""MAGA"" folks that commented on Comey\'s tweets. The ignorance is palpable.\xe2\x80\xa6 https://t.co/WXLw2xudEQ'",sad
29-08-2019 21:13,b'Today our wonderful \xf0\x9f\x95\xba\xf0\x9f\x8f\xbc Uncle Roy went to meet his maker. That maker made him very well indeed.\n#Sad and #crying \xf0\x9f\x98\xa2\xf0\x9f\x98\x9e\xf0\x9f\x98\xa2',not relvant
29-08-2019 21:12,"b""Does anybody know how to win her heart again? I am on the verge of killing myself, if you don't know then what's th\xe2\x80\xa6 https://t.co/0u0f1RKXyP""",sad
29-08-2019 21:11,"b""RT @rmasher2: Heck of a job, Donnie.\n\nTrump's maladministration diverts $271M from FEMA disaster relief funds to pay for border enforcement\xe2\x80\xa6""",sad
29-08-2019 21:11,"b""RT @Star_BoyKelvin: It's so sad when i imagine in 2099 all of us here will have died and gone forever...Rest in peace in advance.. #sad""",sad
29-08-2019 21:09,b'@realDonaldTrump Says the man with zero self awareness. #sad',sad
29-08-2019 21:09,"b'Have you ever feel so tired, and want to hug someone?\nBut there is no one you can hugs\n#Sad'",sad
29-08-2019 21:08,b'@RoaneTy @GretaThunberg Yes it is so #SADSTORY #sad the #polarbear and #wildlife are suffering #ClimateWeekNYC\xe2\x80\xa6 https://t.co/vEnrtSD64j',not relevant
29-08-2019 21:05,"b'@HeyTammyBruce Wow, a #DamningRebuke \xe2\x80\xbc\xef\xb8\x8fJustice is not blind after all.. We can now bask in the knowledge that those\xe2\x80\xa6 https://t.co/WLK3Nqsxke'",sad
29-08-2019 21:05,b'@NPR Boo Boo @TheDemocrats @TulsiGabbard was railroaded by the @DNC  #Shame #Sad #Democrats',no code
29-08-2019 21:03,b'@kevinn64 You should have known already. #sad',not relevant
29-08-2019 21:03,b'@Blakkrasta @KofiTorvianyo Very #sad',no code
29-08-2019 21:03,b'#sad #realDonaldTrump #faketweets: RT realDonaldTrump: Perhaps never in the history of our Country has someone been\xe2\x80\xa6 https://t.co/vcPU3vayFv',sad
29-08-2019 21:02,b'#sad #realDonaldTrump #faketweets: Perhaps never in the history of our Country has someone been more thoroughly dis\xe2\x80\xa6 https://t.co/AUol0rmEx6',sad
29-08-2019 21:02,"b""Co-written by you of course. This is the reason I didn't go on the inaugural ride. Even w a brompton, no subways ne\xe2\x80\xa6 https://t.co/WNye4pjKyz""",not relevant
29-08-2019 21:01,"b'@stonecold2050 jealous \n\nthe bald ""billionaire"" with a bad comb-over \n#Trump #manypeoplearesaying\xe2\x80\xa6 https://t.co/CHtEpc1dfA'",no code
29-08-2019 21:01,b'Dementia is such a horrible disease to watch every day not only does it take from the patient but it takes a little\xe2\x80\xa6 https://t.co/DOBvqrxtTP',sad
29-08-2019 21:01,"b""RT @rmasher2: Heck of a job, Donnie.\n\nTrump's maladministration diverts $271M from FEMA disaster relief funds to pay for border enforcement\xe2\x80\xa6""",sad
29-08-2019 21:01,"b'@dipo_os Na wa bro, you no wan support my huzzle #sad'",sad
29-08-2019 21:00,b'The magdalene sisters is one hell of a movie \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xadthose poor women #nekowarrior666 #themagdalenesisters #film #sad',sad
29-08-2019 21:00,b'Can #LightTherapy Help with #SAD or Depression? https://t.co/mldWFuskLm \nAltWaysToHeal - HEALTHY  HAPPY !! https://t.co/7zS7KrTYi2',not relevant
29-08-2019 20:59,"b""RT @Star_BoyKelvin: It's so sad when i imagine in 2099 all of us here will have died and gone forever...Rest in peace in advance.. #sad""",sad
29-08-2019 20:59,b'BIGGEST ever givaway for our loyal subscribers!!! 3x \xc2\xa350 Amazon Gift Card to be won every month! #giveaway #sad\xe2\x80\xa6 https://t.co/mPDWgngItZ',no code
29-08-2019 20:57,b'Online Treatment for Social Anxiety Disorder via Skype. Online Mindfulness Therapy for help overcoming anxiety &amp; de\xe2\x80\xa6 https://t.co/TW3gbrqAwZ',sad
29-08-2019 20:57,b'@PressSec @CNN You are a thief and a liar.  #SAD',sad
29-08-2019 20:57,b'@getbusy5 @AP @realDonaldTrump @StateDept Interesting slight at @AP.  #sad attack on 1st amendment',sad
29-08-2019 20:57,"b""@realDonaldTrump THIS is what Trump's swamp dwelling DOJ senior officials are doing with their time all day! Watchi\xe2\x80\xa6 https://t.co/8orYb7HPr4""",sad
29-08-2019 20:56,b'@GOPChairwoman @realDonaldTrump You lie for a living.  #SAD',sad
29-08-2019 20:56,b'Mayor de Blasio doesn\xe2\x80\x99t make the cut for third Democratic debate https://t.co/qrZ1S1veYj #sad',sad
29-08-2019 20:56,"b""@bennyjohnson @Belladontbite No he won't go to jail!! We know it and he knows it. #Sad""",sad
29-08-2019 20:56,b'@ziwe The placed the white on top and called it diversity? #SAD #SHAME',sad
29-08-2019 20:56,b'@nctdreamlab_ We out here being #sad',sad
29-08-2019 20:56,b'RT @12th_Mann: Yes they were part of the coup attempt. #sad https://t.co/U9dJ0roOLG',sad
29-08-2019 20:54,"b""@WhiteHouse @VP @BillAtUSDA It'll never pass Congress!! #Sad""",sad
29-08-2019 20:54,"b""RT @rmasher2: Heck of a job, Donnie.\n\nTrump's maladministration diverts $271M from FEMA disaster relief funds to pay for border enforcement\xe2\x80\xa6""",sad
29-08-2019 20:53,b'@LindseyGrahamSC Nothing will be done to James Comey! And we all know it &amp; so does James Comey!! #Sad',sad
29-08-2019 20:53,"b'RT @zariyand: Sometimes, it\'s better to visit Petral Hotel or Galholhu Kanmathi to interact with people. In @Twitter I have to avoid ""twitt\xe2\x80\xa6'",sad
29-08-2019 20:53,"b""RT @Asa789: @ByronYork @MZHemingway @Comey definition of HONORABLE\n'mobilized his FBI minions to spread Golden Showers allegation, then wat\xe2\x80\xa6""",not relevant
29-08-2019 20:52,b'You know @TD_Insurance you lose more business when you have clients wait over an hour for a quote. Why would anyone\xe2\x80\xa6 https://t.co/FKkEYu3lgo',sad
29-08-2019 20:52,b'@B52Malmet Just living in a world where too many people have decided that truth is irrelevant provided ignoring it\xe2\x80\xa6 https://t.co/mjuAuWugjd',sad
29-08-2019 20:52,b'Tomorrow is my last day at University of Surrey where I have worked with a crazy but dedicated bunch of health prof\xe2\x80\xa6 https://t.co/wuddmkmfb4',sad
29-08-2019 20:52,"b'I was such a hardcore fan of taylor\xe2\x80\x99s music and I just don\xe2\x80\x99t like any of the new stuff, i\xe2\x80\x99m #sad'",sad
29-08-2019 20:51,b'Really having a hard time realizing how much I want super flared pants and how I\xe2\x80\x99m too short to pull them off #sad',sad
29-08-2019 20:50,"b""@danablouin What's worse is #BjPenn's fighting abilities against some random bro.  What was expected is some Jason\xe2\x80\xa6 https://t.co/5WMDM5gZnm""",sad
29-08-2019 20:48,b'@LindseyGrahamSC @Rockprincess818 If it\xe2\x80\x99s so damning why is @Comey all over @Twitter gloating like he just won the\xe2\x80\xa6 https://t.co/RoseX18uek',not relevant
29-08-2019 20:48,b'RT @impxyz: @Ditzzeechick @realDonaldTrump @SenateGOP @HouseGOP @idamariapan1 #idakhan #idaHEGEL #idaKANT #idaLAING #idaFREUD #idampan #IDE\xe2\x80\xa6',no code
29-08-2019 20:47,b'A few on the right are Waking Up...\n#SAD\n#greedoverpeople #trump #gop #hater #Troll #love #blacklivesmatter #resist\xe2\x80\xa6 https://t.co/RJ1DcQDLFZ',sad
29-08-2019 20:47,"b'@dennismpe @brithume Yet another #Trump sycophant (on the payroll) excusing vile rhetoric and manufacturing ""both s\xe2\x80\xa6 https://t.co/BLNc3dhm5M'",not relevant
29-08-2019 20:47,"b'RT @gneilp: @MDavidHood @MarkPacker @LarryWilliamsTI @EricMacLain In honor of tonight\xe2\x80\x99s game, I give you the #ManyFacesOfPaulJohnson #Happy\xe2\x80\xa6'",no code
29-08-2019 20:46,b'@MoghaluKingsley @NGRPresident @PaulKagame @CyrilRamaphosa Its unfortunate @MoghaluKingsley supposed Deputy Gov. of\xe2\x80\xa6 https://t.co/Zb1SB0dL2M',no code
29-08-2019 20:46,"b""@ElectionMapsUK I'm so disappointed in you #sad""",sad
29-08-2019 20:45,b'@plitter I know! #sad #dope',sad
29-08-2019 20:45,"b'RT @genellog: He is above the law, Rep. Jordan. Is he being prosecuted? No. #Sad https://t.co/TBysU8SZ6q'",sad
29-08-2019 20:44,b'#SAD but trading floors are just museums now...',sad
29-08-2019 20:42,"b'RT @MadeWithAwesome: \xe2\x80\x9cEmo Geez!\xe2\x80\x9d\n\n\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81\nhttps://t.co/OxG67cQoqI\n\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81\n\nMade with @Beanepods, make an emoticon\xe2\x80\x99s parenthesis frown turn\xe2\x80\xa6'",no code
29-08-2019 20:42,b'Seasonal Affective Disorder (#SAD) is a clinical #depression triggered by the shift into new seasons. Did you know\xe2\x80\xa6 https://t.co/s3JSF6Jfs3',sad
29-08-2019 20:41,b'sigh\n#sad #peace #stressed https://t.co/qY6YNHAjKU',not relevant
29-08-2019 20:40,b'You can\xe2\x80\x99t arf tell @SkySportsPL @SkySportsNews haven\xe2\x80\x99t got the #ChampionsLeague rights. VVD was voted Ballon D\xe2\x80\x99or w\xe2\x80\xa6 https://t.co/Wbgwenuxoy',no code
29-08-2019 20:40,"b""@PressSec @realDonaldTrump #LiarInChief's liar satisfied with her job? \n\nActually those figures are really low?! 46\xe2\x80\xa6 https://t.co/zYPzDry1RV""",no code
29-08-2019 20:38,"b'RT @budswdrbobbillw: @realDonaldTrump Mr. President, there are no consequences for bad behavior. #SAD https://t.co/w0jOtQpfQU'",sad
29-08-2019 20:38,b'My old neighbour who voted brexit has proudly posted on facebook a picture of his new Irish Passport. In other news\xe2\x80\xa6 https://t.co/iAsPwd57H0',not relevant
29-08-2019 20:34,b'RT @CollectionChill: When u can\xe2\x80\x99t sleep\n#lofi #lofihiphop #hiphop #music #aesthetic #vaporwave #lofibeats #lofimusic #beats #chill #lofiedi\xe2\x80\xa6',no code
29-08-2019 20:34,"b'Kids these days apparently think flavorless drinks are the hip, happening thing. #SAD https://t.co/fDoduv4Fk6'",sad
29-08-2019 20:33,"b'@Comey disgraceful.  Ok, no breaking the law. But violating numerous @FBI and DOJ policies when you were one of the\xe2\x80\xa6 https://t.co/jOWn7cUG5m'",sad
29-08-2019 20:33,b'@dmit0820 @ofkindling #YangGang we are fighting real tough battle here. We think we need to have faith in #America\xe2\x80\xa6 https://t.co/kX94GkkCWw',sad
29-08-2019 20:33,b'There\xe2\x80\x99s no fortune in my cookie? #fortunecookie #food #sad #foodie https://t.co/SxByK8sPU7',sad
29-08-2019 20:33,b'##sad hours:(( https://t.co/wOYeC2ADVf',sad
29-08-2019 20:33,b'@YesIWant12 @Mack_CFC1 @careblais @gmbutts Wow - your responses show how little you actually know or understand abo\xe2\x80\xa6 https://t.co/Rru6QbpYAi',sad
29-08-2019 20:33,b'RT @CollectionChill: When u can\xe2\x80\x99t sleep\n#lofi #lofihiphop #hiphop #music #aesthetic #vaporwave #lofibeats #lofimusic #beats #chill #lofiedi\xe2\x80\xa6',no code
29-08-2019 20:32,"b""@CMOfficeUP \nGood evening sir\n#Crushed as soon as got to know that class 10th CBSE 3rd rankers aren't invited  in L\xe2\x80\xa6 https://t.co/1IgeDggywc""",sad
29-08-2019 20:32,b'Enjoy the silence \ndepechemode \n#calligraphie #calligraphy #kaligrafi #caligraf\xc3\xada #lettering #copperplate #letras\xe2\x80\xa6 https://t.co/eGx7ALkFwJ',no code
29-08-2019 20:32,b'She will be loved\n@maroon5 \n#calligraphie #calligraphy #kaligrafi #caligraf\xc3\xada #lettering #copperplate #letras #poem\xe2\x80\xa6 https://t.co/BbVboGDi87',no code
29-08-2019 20:31,"b'@LicenseToWil we stick together, through good times and #sad'",sad
29-08-2019 20:31,"b""RT @Star_BoyKelvin: It's so sad when i imagine in 2099 all of us here will have died and gone forever...Rest in peace in advance.. #sad""",sad
29-08-2019 20:31,"b""I miss times where l used to be cared for, now I'm own my own &amp; can't bring back people who used to love through &amp; through #sad\xe2\x98\xb9\xf0\x9f\x92\x94.""",not relevant
29-08-2019 20:31,"b""RT @Star_BoyKelvin: It's so sad when i imagine in 2099 all of us here will have died and gone forever...Rest in peace in advance.. #sad""",sad
29-08-2019 20:30,b'Naturally Calm has affordable audios to help you find confidence in yourself. Our subconscious controls how we perc\xe2\x80\xa6 https://t.co/Dq4mtCTvXZ',sad
29-08-2019 20:30,"b'It\xe2\x80\x99s heart breaking when you visit your loved one, in the nursing home and find them screaming and crying while no\xe2\x80\xa6 https://t.co/3n2DS07JGx'",sad
29-08-2019 20:29,"b""RT @Asa789: @ByronYork @MZHemingway @Comey definition of HONORABLE\n'mobilized his FBI minions to spread Golden Showers allegation, then wat\xe2\x80\xa6""",not relevant
29-08-2019 20:28,b'8pm tonight - our last catch-up. \n#CampWprdCount #sad https://t.co/y0Gg4RvHpj',not relevant
29-08-2019 20:27,b'RT @_catpajamas_: Dave Chappelle haters on my TL are so irrelevant. #Sad',sad
29-08-2019 20:27,"b""RT @ddubya909: #Sad but the #truth hurts: \n#Feminism is a #Victim mentality no less; that's why they often don't understand the true meanin\xe2\x80\xa6""",sad
29-08-2019 20:27,"b""@ByronYork @MZHemingway @Comey definition of HONORABLE\n'mobilized his FBI minions to spread Golden Showers allegati\xe2\x80\xa6 https://t.co/eGJ4MCvudK""",no code
29-08-2019 20:26,"b'My nigga issac just broke my heart, hope his back never gets better, and he dies #blackdad #sad #skullyosis'",sad
29-08-2019 20:26,"b""#Sad but the #truth hurts: \n#Feminism is a #Victim mentality no less; that's why they often don't understand the tr\xe2\x80\xa6 https://t.co/egeTuiVxFl""",sad
29-08-2019 20:26,"b'\xe2\x80\x9cEmo Geez!\xe2\x80\x9d\n\n\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81\nhttps://t.co/rJ706mVz74\n\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81\n\nMade with @Beanepods, make an emoticon\xe2\x80\x99s parenthesis frown tu\xe2\x80\xa6 https://t.co/CzZNDThcCw'",no code
29-08-2019 20:26,"b""@myogiadityanath \nGood evening sir\n#Crushed as soon as got to know that class 10th CBSE 3rd rankers aren't invited\xe2\x80\xa6 https://t.co/n0ZdVXagx3""",not relevant
29-08-2019 20:25,"b'He is above the law, Rep. Jordan. Is he being prosecuted? No. #Sad https://t.co/TBysU8SZ6q'",sad
29-08-2019 20:25,"b""@craigoneill73 @TracyAnnLilly11 @Michael35047742 .. thank you, I just had a #feeling something was wrong, I've had\xe2\x80\xa6 https://t.co/IBIQEh9anO""",not relevant
29-08-2019 20:25,"b'\xe2\x80\x9cEmo Geez!\xe2\x80\x9d\n\n\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81\nhttps://t.co/OxG67cQoqI\n\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81:(\xf0\x9f\x98\x81\n\nMade with @Beanepods, make an emoticon\xe2\x80\x99s parenthesis frown tu\xe2\x80\xa6 https://t.co/TvZdM3dUTZ'",no code
29-08-2019 20:24,"b""Sometimes, it's better to visit Petral Hotel or Galholhu Kanmathi to interact with people. In @Twitter I have to av\xe2\x80\xa6 https://t.co/bt4fHTHN3L""",not relevant
29-08-2019 20:23,"b'@MDavidHood @MarkPacker @LarryWilliamsTI @EricMacLain In honor of tonight\xe2\x80\x99s game, I give you the\xe2\x80\xa6 https://t.co/UesMGxWcJm'",not relevant
